category_id,x,y,z
26,14.606675,-5.397961,-5.4178696
24,-8.664406,13.728347,3.8169699
25,-5.7950897,12.780338,6.2240434
28,-5.081581,-10.795544,-2.1833975
26,-9.580632,-4.160359,8.503348
22,8.046892,3.1840303,5.800751
26,-4.2104397,-11.088825,-3.5004733
26,1.0123498,16.105247,-10.978404
26,5.722169,-1.3311279,7.795918
10,4.343275,13.775047,-5.9484854
24,-7.8751636,-2.8360226,14.096483
10,2.620222,-5.2027674,-9.610578
10,3.2499855,1.4059229,-6.5063753
26,2.086507,-2.90672,-10.449058
10,0.4829076,4.462807,7.9515204
26,-8.379006,4.6760793,9.555561
10,-10.559024,10.336167,1.5604696
17,14.649882,-1.905775,1.3878484
10,-6.237311,-1.6438138,-8.2795925
10,-9.856643,1.087683,-9.268743
24,5.687892,12.63968,4.279621
24,1.0337237,8.012494,-4.884247
24,8.091905,3.628775,3.935116
10,-6.76345,0.9251577,-13.210943
10,-5.2264743,-4.0589933,7.1045656
10,-5.332156,2.752734,-4.4847555
24,6.6228185,-11.155162,5.355304
24,-12.807586,-0.44211918,-8.715375
25,14.688678,-1.3736299,0.7980892
24,-10.952385,10.26042,5.7300725
24,-6.564755,-4.0810184,-7.1375237
10,-5.145991,-7.0550275,-2.815017
25,13.278721,3.1565783,0.9074672
10,-6.2344556,-1.0918474,-12.228906
26,14.088079,0.2547039,-0.22393939
24,1.6151171,-8.847954,-8.467359
22,-2.0041747,9.3078785,7.2182684
10,-10.478789,4.794896,1.4444344
24,11.298329,-6.418738,-1.7890984
28,-9.042961,-10.5117235,1.1274562
10,-5.898768,-1.2591897,-12.449526
28,-3.1559331,3.6233332,2.435953
22,-7.5388684,-5.297956,-7.8675623
22,-5.9246607,-8.92525,7.1387644
10,-0.23938595,-0.6717308,5.4434547
24,-9.523727,2.5903304,-9.43129
27,8.729389,-8.253801,-4.1008124
10,1.1631244,-1.2021852,-15.275035
24,-2.1598408,-13.030536,0.34669375
24,1.2615035,-0.9220231,12.036408
24,3.5881944,13.969697,1.5465485
1,0.7912798,-0.033012755,10.800697
17,-5.990116,-1.1866876,13.5579405
24,-12.933091,0.55390346,-2.7911942
1,1.7423925,-12.835987,9.526331
1,13.119327,5.2760587,1.0187352
24,-7.9118395,-2.8590915,14.107246
24,-6.7634783,9.475744,8.052342
22,-9.190177,1.985123,-9.933004
10,-4.505881,11.235362,8.778619
24,-0.11971413,-9.244863,11.6668625
22,-10.717766,-1.1538775,6.4045916
22,10.533509,-6.8699465,-1.213774
24,2.8959665,-2.5709953,11.48767
26,6.594538,-11.578786,4.475587
25,-0.35809767,15.176165,-2.091452
10,-14.030271,2.6598828,1.687169
24,-13.139176,-2.1853108,-5.5445957
22,-11.770971,9.564196,4.849369
28,9.261463,2.7407577,-10.849632
26,0.34847492,-13.435013,3.0973663
26,8.891499,-5.138627,-9.084975
24,-6.407187,-9.84685,-4.4360785
10,-13.31054,-0.93205035,5.030579
10,1.2898359,2.125548,5.015591
24,1.6672256,-3.5135689,-11.312735
28,5.406547,1.7578989,-12.218403
22,11.076278,-0.34036392,-8.578875
10,1.7662851,-9.175947,5.283493
10,-13.668468,-1.9481916,-0.40725216
24,1.2579288,11.139426,-11.760289
27,-12.910047,-1.0264082,6.6427474
10,-11.438224,-2.9135537,8.901506
26,14.679296,-5.3923874,-5.3220625
24,-1.37719,4.077359,10.745995
28,11.183137,9.410195,-7.3927813
24,-8.656826,13.73096,3.8353896
28,-5.100649,-10.791469,-2.1369047
25,-5.8371,12.834537,6.1275034
26,-9.604468,-4.0391736,8.504527
26,-4.2278194,-11.099274,-3.443515
26,11.445574,5.538593,-6.5727296
10,-4.346711,3.3439066,-3.1276407
10,-11.718937,3.937453,-1.6258111
26,-7.5386977,-5.7274823,-7.508505
10,-10.726223,3.15726,-7.4306583
24,-9.343935,-2.331321,11.241065
24,3.2314641,14.02463,1.1158924
10,-2.12758,-3.3073962,9.097969
22,-8.664196,7.859114,9.34152
24,-8.009393,0.43860716,-2.8345978
24,0.845259,8.351804,-4.9049325
1,8.577116,-7.291696,7.987315
10,-3.5758638,4.0856543,-2.2237813
24,-9.580916,9.834901,8.914674
25,-11.177529,6.6932883,6.458259
24,10.577062,12.255666,-7.6493998
24,1.6933465,-9.6782,10.083509
24,-9.32999,-10.766765,2.1935158
10,-6.640981,-6.040009,0.06786518
25,14.381982,-2.2784808,1.9746534
24,-4.719257,-2.188512,-5.767361
10,-7.02837,-8.524436,4.2001014
10,-10.279021,-2.2213893,-6.0175457
10,-10.320765,3.904192,-7.162718
26,14.144483,0.37235764,-0.20792514
24,0.5231686,-10.406935,-6.5923824
10,-3.7718735,-1.601566,-14.236889
10,-10.64396,-2.6857467,-7.0823555
10,-9.383509,5.4528723,1.7696626
22,-2.0369096,9.321547,7.255404
28,-9.840584,-10.051355,1.6491166
24,11.356841,-6.400515,-1.7086279
10,-7.7751317,-7.4341497,-1.7127631
28,-2.9443467,4.077299,2.0953035
22,-8.689807,-4.761612,-7.3985085
22,-8.191373,-3.7797127,9.651027
10,-0.5819764,-0.18698189,7.0732894
10,0.5248432,-3.8427038,-12.370811
24,-9.682004,3.0522695,-9.233175
27,-0.7619527,-11.863819,3.5781379
24,-1.605926,-13.085718,0.46061537
24,3.6380446,13.960539,1.6076611
24,-2.5845582,1.0360864,10.522415
1,-1.0542636,0.59092265,10.392739
17,-5.9834104,-1.1741316,13.546147
24,-8.355366,-0.7706248,2.5446875
1,1.796459,-12.878079,9.563777
1,13.068097,5.2029653,1.1242685
24,-7.8652415,-2.8736596,14.095845
22,-9.756432,3.2279856,-9.540644
24,-6.7151623,9.348998,8.167101
10,-4.5538583,11.419183,8.66553
22,-10.654771,-0.7116632,6.3270407
24,-0.15968466,-9.242851,11.733221
22,7.8380365,-8.414889,0.78841656
10,-13.828014,4.183714,2.6951563
24,-13.292996,-2.1109629,-5.257194
24,2.9185991,-2.5607877,11.481567
26,6.6018696,-11.329295,4.946206
22,-11.719905,9.589989,4.9639335
25,-0.34368885,15.166306,-2.0793314
26,9.12771,-4.904715,-9.392016
28,9.32113,2.6863618,-10.825782
26,0.5972688,-13.596498,3.0799255
24,-6.385724,-9.928353,-4.2090282
10,-13.360515,-2.303862,2.16527
10,-13.242393,-0.88496983,5.2432203
10,0.50066465,-8.609345,7.881689
10,1.1757094,2.7544043,5.125129
24,1.6658182,-3.6269114,-11.307067
22,11.136286,-0.40939847,-8.492165
10,-11.370415,-2.6423576,9.197973
24,1.282774,11.118331,-11.765915
27,-12.91292,-1.07234,6.6968203
28,5.4154882,1.7626616,-12.217098
24,-1.3876933,4.1003866,10.731497
26,14.762808,-5.4578185,-5.153494
28,11.216774,9.414653,-7.3897276
24,-8.651748,13.732901,3.8483047
25,-5.8551674,12.861306,6.0807157
28,-5.0910387,-10.802833,-2.1126018
24,7.255621,12.600189,1.9084654
26,5.7745385,11.646954,5.644946
24,-9.146448,13.723576,0.6107987
28,10.574852,-5.671932,1.9969893
24,6.113572,3.1338737,11.339764
27,14.843477,2.4554758,-3.310982
26,12.991946,7.295054,-1.480834
10,-3.4883363,4.07012,-2.4618063
10,-6.964165,3.6377335,-0.02545804
27,10.072378,-7.55909,0.40316516
24,0.9412702,-10.133369,12.4802065
26,-8.415269,-7.951484,-0.9554993
24,-8.597507,-1.9965533,11.117032
10,-12.515079,3.8518932,-2.2344408
10,-4.759524,-4.235895,6.7712827
24,2.9983017,14.061257,0.91720533
10,1.3236874,14.458738,-0.045155175
24,10.473849,12.165998,-7.567945
22,-8.077865,7.64137,9.459039
10,-1.7559916,-3.3652852,9.340264
1,11.492776,-5.402183,4.9125276
24,-7.83963,0.30298266,-2.5670338
10,-2.2145581,4.8037257,-2.2856584
24,-9.08397,-6.0109496,9.986814
24,0.74436176,8.53167,-4.9041753
10,-9.538028,-4.5812154,4.5691233
25,-10.909231,6.508042,7.0101857
24,-9.410435,9.727146,8.988801
10,-7.648314,-5.3568883,4.77205
24,1.0619689,-9.489936,10.327464
10,-8.672576,-2.1698651,-3.195543
17,8.218666,6.968649,-10.287153
25,12.577411,-3.7694008,4.463779
24,-4.666532,-2.2076442,-5.752494
26,14.565972,1.7006449,-2.4671535
24,0.31512588,-10.673862,-6.1694574
10,-7.7972636,-0.13596706,-11.024147
27,10.008114,-5.7289743,-10.280385
10,-1.1826226,-5.7553725,-11.870779
10,-14.237886,-2.0809865,-3.0744374
10,-8.716268,5.9651885,1.994889
10,-1.3779143,2.271616,9.753273
28,-10.278768,-9.843296,2.016082
22,-2.0314312,9.323242,7.2859254
24,11.43407,-6.3767557,-1.7360947
28,-2.8250785,4.1940994,1.9950022
22,-8.976741,-4.7945657,-7.17166
22,-8.161625,-3.7372322,9.699464
24,-10.13346,3.7379625,-8.609937
27,-1.3760657,-11.7929945,3.846252
10,-11.620837,-4.7389684,1.3865472
24,-1.2839469,-13.16207,0.5052193
24,3.678106,13.952964,1.6686014
24,-2.582441,0.98424953,10.565421
1,1.1033268,-0.9226966,10.762883
24,-8.285368,-0.75921845,2.7385435
24,-7.829453,-2.9315393,14.049228
1,0.12900451,-11.663349,10.229445
1,13.07142,5.2305393,1.1079642
22,-9.86132,3.3435729,-9.224511
24,-6.7130456,9.313405,8.215661
10,-4.6004214,11.497919,8.5974655
22,-10.604405,-0.734499,6.4154077
24,-8.227474,-6.4609327,-5.6935782
24,-0.18907861,-9.241936,11.780203
22,7.800678,-8.428745,0.92210823
10,-12.742292,4.67837,3.8796754
24,-13.509319,-1.9346356,-4.968208
24,3.0013301,-2.5313146,11.454569
22,-11.584791,9.739981,5.0922484
25,-0.3357352,15.159351,-2.078271
26,6.660917,-11.197195,5.243666
26,9.272293,-4.629129,-9.647413
28,9.310298,2.7102327,-10.8323345
26,0.6216122,-13.616429,3.2083533
24,-6.3076906,-10.115716,-4.0766816
10,-11.761792,-0.16025247,4.0247297
10,0.48025814,-8.557507,8.001536
10,1.1529862,2.8557577,5.1397233
24,1.6683837,-3.7106469,-11.30041
22,11.133176,-0.4005917,-8.517807
10,-11.500283,-0.25733697,9.652174
24,1.3209612,11.080024,-11.778059
27,-12.898871,-1.0836842,6.761617
22,4.9701424,-2.9183912,-8.426524
24,13.021218,6.5870905,-4.575488
24,-12.596717,-0.93559027,8.940609
24,10.646389,-5.1295395,4.4969187
26,4.6185527,12.009957,5.934319
24,-2.1083524,-12.016554,0.43808335
17,1.2971746,14.474133,-10.2956085
10,-2.1685212,-2.1079257,-14.832107
28,13.746707,-3.2105186,3.0823946
24,10.396222,10.629921,-1.5512022
24,-8.164629,13.199691,2.2467937
25,10.889335,4.8550444,-8.955338
10,-2.1238387,-1.7493373,-15.084013
27,-10.903104,4.441814,-7.8671145
27,15.165732,2.3019679,-2.5952044
24,6.0983944,3.6021118,11.483275
26,12.960425,7.3382907,-1.4270495
26,4.2310734,-13.667106,-2.640284
10,-2.6364398,4.33742,-2.584487
10,-5.564127,3.4057486,-0.34774968
27,10.930655,-7.226669,0.47356406
24,2.6157,-14.617402,2.0283465
24,0.72086805,-10.00836,12.496044
26,-12.13656,-6.1289086,-0.1988395
24,-8.446796,-2.0232956,11.107207
10,-11.174894,4.780729,0.5110871
10,-4.7852497,-4.0562277,6.8212166
24,10.434686,12.1311245,-7.5405912
24,2.9425611,14.065724,0.8504335
26,-9.628969,8.691583,1.5405877
22,-7.9498167,8.17717,9.530052
10,-1.678487,-3.3895204,9.383875
1,13.880615,-4.841679,3.1002321
10,-1.2639097,5.224953,-2.7341025
10,-5.7181587,-7.8615913,6.137642
10,-7.1226826,-4.8465242,5.875386
24,-7.7600884,0.30330384,-2.3951685
10,-8.743356,-1.4663577,-2.0297685
24,0.977591,-9.451252,10.372586
24,0.6895491,8.627997,-4.901418
22,-7.868736,-2.889483,14.100623
25,10.325828,-4.260359,6.408308
24,-4.6708565,-2.1299675,-5.7280765
10,-14.475267,3.075202,-0.066209815
26,14.629976,1.5194108,-2.0283866
22,-6.3155694,9.240106,10.46365
24,0.20978972,-10.808442,-5.94612
10,-8.155674,0.15399045,-10.719474
10,-0.7284884,-6.7722425,-10.9544
10,-7.860142,6.4845195,2.445172
10,2.2210286,1.6516228,10.645307
28,-10.467865,-9.730028,2.1887047
22,-2.0569987,9.330773,7.287005
24,11.511972,-6.358879,-1.7776616
10,-14.620863,-0.6047512,0.5656327
28,-2.8039842,4.3204308,1.9074835
22,-8.987087,-4.838391,-7.1340747
22,-8.151232,-3.6764646,9.7270565
24,-10.440468,3.9860134,-8.1556635
27,-3.5392606,-11.067958,5.1124234
24,3.6889656,13.950371,1.6909709
24,-2.5985782,0.9965254,10.557077
24,-8.270204,-0.7561834,2.8480823
24,-7.8163724,-2.8890893,14.075084
1,0.105012015,-11.653389,10.244931
1,-0.854848,-0.015118906,10.470109
1,13.00078,5.193485,1.2081254
22,-10.092433,3.6855118,-9.281539
24,-6.7439823,9.391665,8.17881
26,-1.0959156,16.77703,0.50248307
10,-4.654267,11.5731325,8.515641
10,-8.633859,-0.948263,4.932466
24,-8.356915,-6.627338,-5.339217
10,-12.126748,6.3167315,5.037017
24,-0.21016935,-9.23603,11.803152
22,7.8105254,-8.428272,0.99151665
24,2.969451,-2.4735913,11.475051
24,-13.615258,-1.8391606,-4.765376
25,-0.32441944,15.15306,-2.0649643
22,-10.6030035,-0.7114081,6.4390416
22,-11.552249,9.737919,5.1701803
28,9.307575,2.7325518,-10.830834
26,9.347195,-4.310223,-9.839024
26,0.75167716,-13.687551,3.1768632
26,6.6802135,-11.118041,5.406716
10,-11.326244,-0.3376076,4.909066
10,0.4772739,-8.546317,8.021604
10,1.129962,2.9572458,5.1795
24,1.6558714,-3.8069048,-11.317051
1,13.910944,-0.90701634,1.1547493
22,12.087655,0.39654377,-3.9073153
24,0.871569,-9.16804,9.87444
26,5.426769,-8.812941,-2.0248106
1,10.699653,-7.456167,-0.78044087
17,-1.4737835,2.2991912,1.5605869
24,7.508432,11.404564,-6.3177037
26,10.157501,-0.83024013,-1.0725348
22,-13.712756,8.207512,-2.2978823
24,9.680075,5.322722,-0.28798863
26,3.476544,8.813573,-12.391489
17,10.162505,-2.2702358,-10.673075
10,1.3096709,-0.71070075,-15.792035
24,-1.3865378,-12.20541,3.0602202
24,10.646181,-4.59929,5.6998463
10,-6.565277,-5.215063,-8.939061
10,-2.2997384,-6.5289035,-10.908151
10,-1.164948,-2.7588904,0.95181674
25,12.120942,5.010544,-8.185136
26,4.318707,12.038472,6.0880814
27,10.288533,-0.19880408,-10.233811
28,13.709282,-3.1498454,3.2726889
10,-5.7960653,-3.1632679,-11.008845
24,10.082767,10.969014,-1.8411888
24,-7.9175744,13.176585,2.6565428
27,-12.575985,4.9296947,-4.2522416
22,-3.0482693,-1.1187646,-15.111916
27,15.283156,2.1798334,-2.1739078
24,8.450922,3.6681387,11.091995
26,12.975672,7.307288,-1.4435178
26,4.2500844,-13.711992,-2.6491601
10,-2.1157384,4.683913,-2.569231
10,-4.629496,3.9663258,-0.62073904
27,9.193544,-8.157411,2.530833
26,-12.894926,-5.2681675,0.68133616
24,2.8294835,-14.775943,2.3305607
10,-10.098963,5.1018996,1.4782095
24,-8.395006,-2.012991,11.10688
10,-5.502982,-3.3866556,6.760212
24,10.446699,12.125473,-7.5491657
26,-9.485566,8.572847,1.5663188
22,-7.922633,8.224353,9.548272
1,13.872116,-4.9235196,3.0852208
10,-6.5262256,-4.2841644,6.349767
10,-0.5851703,5.516329,-3.2238703
10,-5.574107,-7.288024,6.4021378
10,-1.7145799,-3.3712864,9.37846
24,-4.497041,0.21587141,-4.7996144
10,-6.5278835,2.3958845,0.1441768
22,-7.704301,-2.7762842,14.112589
24,0.66212875,-9.357147,10.588828
24,0.65366125,8.691832,-4.897129
10,-13.570135,5.41309,3.1228676
24,-4.6615043,-2.098089,-5.713976
22,-6.3474746,9.276799,10.465447
24,-0.0015392033,-11.005248,-5.581393
10,-14.646794,-0.6749861,2.0663557
10,-0.07276887,-7.682908,-10.091733
10,-8.257982,0.12211586,-10.558117
10,-7.5260267,6.6481576,2.5611153
28,-2.791001,4.3950357,1.8508878
10,2.4576547,1.9084824,10.975886
28,-10.482308,-9.7186165,2.2234907
22,-2.0733721,9.335905,7.287458
24,10.9272995,-6.7899394,-0.6361275
22,-8.964699,-4.893438,-7.101201
24,3.6917434,13.949718,1.6960176
22,-8.141423,-3.633008,9.751943
24,-10.667283,4.1540523,-8.006764
27,-3.6720593,-11.0390835,5.237133
24,-7.8023124,-2.87433,14.08
1,-0.95861226,0.09210294,10.452392
24,-8.234681,-0.76795655,2.947016
17,12.503729,-9.243075,-1.4788994
10,-4.6652613,11.596061,8.500481
26,-1.105924,16.789576,0.509095
24,-8.530486,-6.7067337,-5.058085
24,-6.7521772,9.387438,8.197213
24,-0.20211358,-9.2448845,11.811322
22,-10.092429,3.6817062,-9.113033
10,-11.672552,6.6405864,5.432986
22,7.8314724,-8.416798,1.0460671
24,2.7439127,-2.344789,11.544064
24,-13.728953,-1.6894499,-4.5382557
25,-0.314536,15.148497,-2.049828
24,1.190476,13.153728,-1.6452281
1,-0.2657066,-10.725695,3.7749593
1,14.550477,1.7826048,0.7396364
24,-8.384715,-6.6946716,12.081074
28,6.2691145,-0.45963207,-9.20603
26,7.1761928,-8.37701,-0.5314759
1,13.5629425,-6.9010377,-1.4682808
22,12.559891,1.2031944,-0.10690802
24,0.90018064,-4.7294602,10.266883
17,-1.3785797,2.5056295,1.4145664
10,10.578755,-1.9436095,-1.0097847
22,-14.168408,9.937643,0.24642725
26,9.834022,-0.229068,0.5824196
24,-3.6210978,-10.724615,-5.577101
27,11.157699,4.7498074,-8.283195
24,9.26432,5.2517962,-0.061621152
17,10.152333,-2.5036693,-10.709102
10,1.3066235,-3.8801167,-11.977802
10,-3.7091253,-9.523713,-6.9831014
26,3.5622284,8.9685545,-12.239943
10,1.0688053,0.10756865,4.8628993
24,-1.3194468,-12.341667,3.6703024
10,-8.183725,-6.1975937,-6.0887074
24,4.610395,-2.284038,10.512808
25,12.321037,5.018975,-8.018772
26,4.3959246,12.041324,5.9916344
27,10.324252,-0.28410426,-10.21783
10,-7.352256,-4.8027234,-8.036192
28,4.0330067,-1.0970879,11.38338
24,-7.7233887,13.169072,2.902174
24,10.176709,10.883841,-1.8102422
27,-12.66695,4.697889,-4.10242
22,-3.515918,-0.9098797,-14.98765
27,15.285751,2.182885,-2.2249403
24,8.509677,3.760646,11.053555
26,12.987209,7.2856345,-1.4848024
26,4.2712026,-13.732997,-2.675498
10,-3.8915253,4.419629,-0.76789844
27,9.285791,-8.120905,2.5502865
26,-12.976084,-5.1824226,0.8629752
10,-1.505827,5.0480204,-2.710487
24,2.9586606,-14.8653755,2.4735608
24,-8.402332,-2.0055296,11.1223755
10,-9.063856,5.739866,1.8221787
24,10.4107895,12.092925,-7.527312
10,-6.4903007,-2.47998,6.618837
26,-9.408506,8.564829,1.5713048
22,-7.9366636,8.351917,9.5535145
10,-6.1416907,-3.1198149,7.0826073
10,-0.22989896,5.6868095,-3.4515567
10,-4.749099,-5.119878,6.8728647
1,14.004177,-4.8326745,3.016927
10,-6.232848,2.5330987,0.25538984
10,-1.7231725,-3.3634975,9.384102
24,-4.392747,0.3416424,-4.6692142
22,-7.4486685,-2.6295283,14.045162
24,0.66778904,-9.354196,10.588755
24,0.6319631,8.736507,-4.8962374
10,-11.67776,8.26792,1.970308
24,-4.653466,-2.0696964,-5.7013383
22,-6.3099475,9.277561,10.495386
10,-14.773453,0.2515496,3.0627227
24,-0.08440788,-11.100284,-5.4062734
10,-7.3409357,6.712749,2.5740147
10,-0.40473348,-8.30085,-9.678269
10,2.5645308,2.0300698,11.093485
10,-8.413207,0.31824765,-10.438212
28,-2.782199,4.429325,1.8151313
22,-2.0796475,9.339966,7.298386
22,-8.135799,-3.5973692,9.771024
28,-10.507477,-9.697727,2.265737
24,10.907291,-6.825519,-0.5068859
27,-3.6288655,-11.088221,5.239612
24,-10.895678,4.3253746,-7.823918
22,-8.969112,-4.9108357,-7.080943
17,12.491841,-9.245737,-1.4766078
24,3.6971993,13.948512,1.7053387
10,-8.522437,-0.7781196,6.28704
24,-8.2053,-0.77377087,2.9796484
1,-0.95620805,0.07078056,10.453153
26,1.7842789,-9.108139,-8.10552
24,0.7943511,11.785132,-2.3165174
25,8.672935,5.9345207,-10.514883
1,12.110169,-5.8748775,-0.09640454
27,9.379012,0.22367524,-4.234745
25,2.1459346,13.646502,-1.3122982
10,-3.768059,-2.4957726,-13.571609
22,3.8248549,-6.1702685,8.197651
22,5.8509655,-6.6468573,-4.690746
24,15.71591,-8.526414,0.16101894
24,-7.6058044,-7.263336,13.214468
1,0.778675,-10.097048,6.306235
26,-4.338416,-5.884939,-2.762445
24,-5.9891653,-10.580501,-0.07781133
24,-8.44279,-0.21364786,-10.226116
28,6.343,-0.46515855,-9.21273
1,13.690223,-6.9094377,-1.5018295
22,12.43999,1.1673012,-0.0019685086
26,7.2046075,-8.459156,-0.16733833
17,-1.2304976,2.6200051,1.2623917
24,-13.298162,0.015383231,-7.5501046
24,0.7561993,-4.6245003,10.123839
22,-10.952959,4.326822,-6.700824
10,10.58104,-2.1911387,-0.4546441
22,2.2522945,-10.471395,-7.5469174
24,7.268632,9.955688,7.6604147
22,-14.142469,9.959958,0.34820274
26,9.801834,-0.19865052,0.77223533
24,-4.255306,-10.419162,-5.232025
27,11.220594,5.1619697,-8.556019
26,3.6044605,9.062782,-12.156468
10,1.5876604,-5.0293684,-11.849369
24,9.038757,5.206069,0.08106171
17,10.150113,-2.6521857,-10.722102
10,-3.9968686,-10.565223,-5.078156
10,1.2586168,0.8220301,5.035472
26,2.200055,8.10872,-1.6794138
10,-9.123175,-6.937908,-4.4839416
24,0.562888,-13.561875,3.1693637
24,4.496734,-2.1729026,10.667939
27,10.342535,-0.4027139,-10.217307
10,-8.728437,-5.1020107,-6.8701477
24,-7.6084595,13.15833,3.0100498
28,4.0440035,-1.1033354,11.38535
22,-3.661923,-0.8182739,-14.928027
27,-13.04317,5.7834377,-3.0300577
26,-9.252454,12.429998,1.6421648
22,12.084314,4.2049427,4.5013676
27,15.282526,2.2060063,-2.2759745
24,8.480831,3.7785497,11.058397
26,4.269881,-13.752749,-2.66114
26,12.991698,7.2731857,-1.5106637
10,-3.5460067,4.5904884,-1.023258
27,9.32376,-8.09196,2.5695763
10,-1.0459863,5.2935967,-2.9377954
26,-12.944771,-5.355197,0.9254174
24,3.0309117,-14.917176,2.546715
10,-8.695339,6.123044,1.9842066
24,-8.41949,-1.9357288,11.129992
1,-1.0725112,-0.67562336,-15.813038
10,-6.6457705,-2.3061042,6.5851007
10,-6.242478,-2.7895052,7.368509
24,10.41517,12.087345,-7.5294185
26,-9.366275,8.537602,1.5791322
22,-7.9648256,8.3362875,9.558034
10,-4.710346,-4.6567616,6.961538
10,0.055489324,5.8541956,-3.6146874
10,-6.0068464,2.7031472,0.32437128
1,13.989651,-4.833865,3.0434897
10,-1.6964625,-3.3753116,9.399699
24,-4.2888,0.42303517,-4.5533586
10,-10.287153,8.912305,1.7169582
24,0.6745405,-9.349923,10.586163
24,0.61278474,8.768799,-4.892957
10,5.7732778,-6.5425572,-3.5007813
24,4.4283957,3.8831444,-2.1117697
24,1.6944654,-9.138963,-8.279977
1,5.6495175,11.999492,-7.2173266
26,5.142092,-11.570166,-3.023651
26,12.8263,6.447297,-6.774795
24,-8.530263,-4.676868,10.446255
10,11.49552,8.877252,-8.843417
25,5.8938637,8.358866,-11.276064
25,14.734929,-5.605309,-5.1564817
22,-14.131147,-2.104297,-3.1954656
1,14.692633,-1.7597686,0.9477783
10,-14.283349,-2.116642,-2.9202957
27,9.654714,0.62156886,-4.6502523
24,0.6834151,11.381944,-2.5547311
28,8.447229,1.1082916,5.260599
10,1.5703143,-0.09842206,-16.318638
22,-5.9444475,-1.6578635,-12.081033
10,-6.5664105,-4.0805416,-7.2319455
22,5.641781,-1.6362282,8.349663
24,16.401865,-8.150147,-0.47196552
22,5.983381,-7.1502395,-3.2214386
10,-10.872855,4.231658,-7.5945086
26,-13.596047,-2.2673924,7.5395103
26,3.2244742,16.45036,-11.702289
10,-1.5874208,-5.360777,-12.228562
10,-8.625852,-1.9137539,-9.220129
26,-6.644722,-6.259059,0.0861622
24,-7.5690646,-7.2837234,13.262892
1,0.9868655,-10.101157,6.668247
26,11.452901,-6.129923,-1.8017348
24,-5.9727473,-10.534542,0.28507832
25,5.736993,2.8296766,11.181752
28,6.38256,-0.3866428,-9.261911
10,0.8477858,0.06848396,-16.41099
22,6.212407,2.173955,0.42990887
1,12.696544,-7.12709,2.087058
26,6.896881,-8.701847,0.31002897
17,-1.0640192,2.7334058,1.083649
24,-13.47351,0.20906432,-7.238052
24,0.68768454,-4.5783706,10.017796
22,-11.691072,4.6300426,-5.689374
10,10.595479,-2.302635,-0.122345515
24,-10.336756,-2.7143703,-7.3227286
22,2.4837387,-10.526433,-7.5489388
24,7.317366,9.989904,7.5767903
22,-14.083725,9.921612,0.3971497
24,-6.1575837,-9.226509,-4.098573
27,11.348013,5.160753,-8.379991
26,3.4931185,9.339659,-12.024958
10,1.6460193,-5.723062,-11.879381
27,1.1615814,-4.3145075,4.5847864
10,-4.5118556,-11.0724745,-2.9262307
17,10.158606,-2.589767,-10.7350445
10,-11.602675,-7.1277475,-3.5125635
24,1.0127461,-13.786085,3.266463
26,2.1092536,7.977036,-1.9232819
24,4.6064625,-2.0824697,10.659734
10,1.3978769,1.3874419,5.1498456
27,10.328689,-0.3067036,-10.226769
10,-9.407466,-5.965091,-5.32255
28,4.0097375,-1.0924764,11.409686
24,-7.5270324,13.143239,3.0580745
22,-3.8596172,-0.5997977,-14.87424
27,-13.074162,5.9159675,-2.9050055
26,-9.213531,12.370258,1.8179909
22,12.075982,4.224159,4.4887266
27,15.296645,2.1926491,-2.2384293
24,8.512741,3.7037916,11.083479
26,4.2791333,-13.766935,-2.6707625
26,12.992433,7.262193,-1.595239
27,9.2991905,-8.120621,2.59084
10,-0.675934,5.458264,-3.169036
24,8.975568,10.904321,-5.8577304
10,5.178114,2.1766765,-0.0020146705
24,8.603917,-8.649923,-2.5659516
26,7.893352,-4.8559203,-7.743324
24,3.798166,4.4645567,-2.6334913
24,-0.07594548,-11.125672,-5.3832507
26,9.757705,10.326373,-5.046573
1,6.6000376,11.628341,-6.8335304
10,11.47426,9.240584,-8.108998
26,8.357758,-8.112634,-4.55877
26,5.0339656,-11.769675,-2.8471527
24,-8.291001,-2.0309746,11.100115
25,15.340077,-5.521935,-4.2541733
22,2.7175918,-6.65342,0.49126217
22,-13.858972,1.85321,-0.20055476
22,8.071326,12.533494,-3.1380463
24,0.31688586,11.214526,-12.03515
25,5.9878864,8.327177,-11.2308655
10,-15.029733,-0.21621276,2.6680028
10,3.085949,-6.6716228,0.048804224
10,0.39503977,-1.066523,-15.785533
22,-10.674122,1.3649714,-8.940776
1,14.769247,-1.4009855,0.573574
24,0.52873707,10.817771,-2.9160228
28,7.4023895,2.664072,7.9581532
27,9.679444,0.6424715,-4.6652994
10,-12.848943,4.7566905,-2.5648668
10,-4.984802,-1.1319596,-5.557376
24,16.50838,-8.105886,-0.5240051
10,-13.600169,-1.8916124,-4.3952675
10,-9.120468,-3.2467163,-8.09797
22,2.4295206,-7.6326275,2.7825332
26,-13.517285,-2.109143,7.804515
26,-6.7477956,-6.131937,0.5418903
10,-3.2193763,-6.4625297,-10.569775
26,3.222655,16.45043,-11.701598
1,0.9050038,-10.054177,6.890398
26,10.27099,-6.357075,0.7452805
24,-6.5885787,-9.07562,4.1485686
25,2.6072407,1.9701071,11.343765
10,-0.58449024,0.07266075,-16.299215
28,6.3849673,-0.40903264,-9.2474375
17,-0.88983595,2.8857977,0.87021136
